individual_id,year,month,day,date,decimal_longitude,decimal_latitude,hour,prev_lat,prev_lon,distance_km,delta_lat,delta_lon,angle_degrees,date_format
MAPE-dtsetBirdLife751-depid610-RAATD,2002,5,9,2002-05-09 23:54:00,-46.364853462794,-50.7372883433898,23,-50.6978586078458,-45.6751841062934,48.75170942806237,-0.039429735543997424,-0.6896693565006018,-176.72785113867423,2002-05-09T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,9,2002-05-09 23:54:00,-38.597169226306,-50.8248443306727,23,-50.9341479130316,-38.4179585212243,17.487285213802632,0.1093035823589048,-0.1792107050817009,148.6202920327541,2002-05-09T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,10,2002-05-10 22:16:00,-35.848550051161,-49.8447361702222,22,-49.9266867319977,-36.2520452883537,30.310381978326397,0.08195056177549986,0.40349523719270053,11.480708323281524,2002-05-10T00:00:00
MAPE-dtsetBirdLife751-depid610-RAATD,2002,5,10,2002-05-10 23:54:00,-46.7066380097693,-50.6377305782776,23,-50.7372883433898,-46.364853462794,26.500825171373354,0.09955776511220193,-0.3417845469752976,163.7597880359682,2002-05-10T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,10,2002-05-10 23:54:00,-38.9045081502075,-51.1698309583,23,-50.8248443306727,-38.597169226306,43.978768651153935,-0.3449866276272999,-0.3073389239014972,-131.69694924903658,2002-05-10T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,11,2002-05-11 22:16:00,-35.7703148968023,-49.7875068959293,22,-49.8447361702222,-35.848550051161,8.485481605847092,0.05722927429290081,0.07823515435870121,36.1855936726377,2002-05-11T00:00:00
MAPE-dtsetBirdLife751-depid610-RAATD,2002,5,11,2002-05-11 23:54:00,-46.936141708568,-50.4791887496106,23,-50.6377305782776,-46.7066380097693,23.950445053081555,0.15854182866699773,-0.2295036987987018,145.36316971116136,2002-05-11T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,11,2002-05-11 23:54:00,-39.1417052558449,-51.610032218648,23,-51.1698309583,-38.9045081502075,51.64103073389831,-0.44020126034800455,-0.23719710563739937,-118.3174684080164,2002-05-11T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,12,2002-05-12 22:16:00,-35.6289667108467,-49.7716307396286,22,-49.7875068959293,-35.7703148968023,10.301456717235592,0.01587615630069905,0.14134818595560006,6.4085733819278055,2002-05-12T00:00:00
MAPE-dtsetBirdLife751-depid610-RAATD,2002,5,12,2002-05-12 23:54:00,-47.0830602451974,-50.3037611343929,23,-50.4791887496106,-46.936141708568,22.11302655152531,0.1754276152176999,-0.1469185366293999,129.94577253160307,2002-05-12T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,12,2002-05-12 23:54:00,-38.852726160181,-51.7237641975822,23,-51.610032218648,-39.1417052558449,23.60366050583561,-0.11373197893419729,0.28897909566389757,-21.482848981999314,2002-05-12T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,13,2002-05-13 22:16:00,-35.5506723599988,-49.416207489495,22,-49.7716307396286,-35.6289667108467,39.92211502824303,0.35542325013359743,0.07829435084789793,77.57701615390886,2002-05-13T00:00:00
MAPE-dtsetBirdLife751-depid610-RAATD,2002,5,13,2002-05-13 23:54:00,-47.0481150080047,-50.1537213589857,23,-50.3037611343929,-47.0830602451974,16.86783158693082,0.15003977540720115,0.034945237192701484,76.88917353761852,2002-05-13T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,13,2002-05-13 23:54:00,-38.0533559745486,-51.9008518500219,23,-51.7237641975822,-38.852726160181,58.37387800057521,-0.17708765243970248,0.799370185632398,-12.49122412172049,2002-05-13T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,14,2002-05-14 22:16:00,-35.1695154026433,-49.1274896403382,22,-49.416207489495,-35.5506723599988,42.37180515461292,0.28871784915680365,0.3811569573555005,37.143112502253814,2002-05-14T00:00:00
MAPE-dtsetBirdLife751-depid610-RAATD,2002,5,14,2002-05-14 23:54:00,-46.6971446254064,-50.1126506293434,23,-50.1537213589857,-47.0481150080047,25.42936454527151,0.04107072964229985,0.35097038259829816,6.674425150204093,2002-05-14T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,14,2002-05-14 23:54:00,-36.7537089213182,-51.7535846651637,23,-51.9008518500219,-38.0533559745486,90.80226061577541,0.147267184858201,1.2996470532304016,6.464793970507262,2002-05-14T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,15,2002-05-15 22:16:00,-34.9442212907277,-48.9544528830813,22,-49.1274896403382,-35.1695154026433,25.29589643216613,0.17303675725689516,0.225294111915602,37.52600287707205,2002-05-15T00:00:00
MAPE-dtsetBirdLife751-depid610-RAATD,2002,5,15,2002-05-15 23:54:00,-46.1193594157846,-50.1774446026617,23,-50.1126506293434,-46.6971446254064,41.79782771750377,-0.06479397331830228,0.5777852096218012,-6.398528861899309,2002-05-15T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,15,2002-05-15 23:54:00,-35.7322185498317,-51.4164459801385,23,-51.7535846651637,-36.7537089213182,79.9135521843396,0.3371386850252023,1.0214903714865002,18.265260305361164,2002-05-15T00:00:00
MAPE-dtsetBirdLife751-depid610-RAATD,2002,5,16,2002-05-16 09:54:00,-45.818767938253,-50.1697082576645,9,-50.1774446026617,-46.1193594157846,21.42428826244063,0.00773634499719833,0.3005914775315972,1.474300230913398,2002-05-16T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,16,2002-05-16 22:16:00,-34.6293831246328,-48.9572945661208,22,-48.9544528830813,-34.9442212907277,22.990077882030825,-0.0028416830394988324,0.31483816609489423,-0.51712924699246,2002-05-16T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,16,2002-05-16 23:54:00,-34.6403001741419,-51.3310004110578,23,-51.4164459801385,-35.7322185498317,76.3848005916866,0.08544556908069723,1.0919183756898008,4.474431691180992,2002-05-16T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,17,2002-05-17 22:16:00,-34.4863436558526,-48.9340284148965,22,-48.9572945661208,-34.6293831246328,10.761757498733576,0.023266151224298426,0.14303946878020213,9.23856432378988,2002-05-17T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,17,2002-05-17 23:54:00,-33.5109716361284,-51.2154601992222,23,-51.3310004110578,-34.6403001741419,79.60374269305858,0.11554021183560081,1.129328538013496,5.8415359323999,2002-05-17T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,18,2002-05-18 22:16:00,-34.0839308261088,-48.8852334783281,22,-48.9340284148965,-34.4863436558526,29.905691526422203,0.048794936568405944,0.40241282974380255,6.913700069835082,2002-05-18T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,18,2002-05-18 23:54:00,-32.7495249710588,-51.456175434566,23,-51.2154601992222,-33.5109716361284,59.28336403277325,-0.24071523534379935,0.7614466650696059,-17.54324663304005,2002-05-18T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,19,2002-05-19 22:16:00,-33.9573111087151,-48.9876208069965,22,-48.8852334783281,-34.0839308261088,14.668207992452857,-0.1023873286684065,0.1266197173936945,-38.95972210406817,2002-05-19T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,19,2002-05-19 23:54:00,-31.6947215727306,-51.8673839988779,23,-51.456175434566,-32.7495249710588,85.92850493855487,-0.4112085643118988,1.0548033983281968,-21.298015095623377,2002-05-19T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,20,2002-05-20 22:16:00,-33.6966964842294,-48.9543420569644,22,-48.9876208069965,-33.9573111087151,19.379582967354224,0.03327875003210323,0.2606146244857044,7.276908155396127,2002-05-20T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,20,2002-05-20 23:54:00,-31.0907094867716,-52.1804531993505,23,-51.8673839988779,-31.6947215727306,54.03510295890903,-0.31306920047260434,0.604012085958999,-27.398435295965065,2002-05-20T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,21,2002-05-21 22:16:00,-33.3250649864015,-48.9344091473154,22,-48.9543420569644,-33.6966964842294,27.231267972076765,0.019932909649000408,0.3716314978278987,3.070187274493316,2002-05-21T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,21,2002-05-21 23:54:00,-30.3305087232769,-52.6579599967221,23,-52.1804531993505,-31.0907094867716,74.00578474146992,-0.4775067973715963,0.7602007634947014,-32.13426464328004,2002-05-21T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,22,2002-05-22 22:16:00,-32.8907887342221,-49.3089647615959,22,-48.9344091473154,-33.3250649864015,52.281474734415184,-0.3745556142805029,0.43427625217940147,-40.77719078975574,2002-05-22T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,22,2002-05-22 23:54:00,-29.5641653874517,-52.8336838864953,23,-52.6579599967221,-30.3305087232769,55.16052647929678,-0.1757238897732023,0.7663433358252014,-12.914763518661799,2002-05-22T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,23,2002-05-23 22:16:00,-32.456180625706,-49.6554086225608,22,-49.3089647615959,-32.8907887342221,49.69654392525383,-0.34644386096489654,0.43460810851610177,-38.55977899641098,2002-05-23T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,23,2002-05-23 23:54:00,-28.5061081813449,-52.6322357020912,23,-52.8336838864953,-29.5641653874517,74.67880348740351,0.20144818440410006,1.058057206106799,10.779776534037433,2002-05-23T00:00:00
MAPE-dtsetBirdLife751-depid611-RAATD,2002,5,24,2002-05-24 09:54:00,-28.6092180709296,-52.6623727949579,9,-52.6322357020912,-28.5061081813449,7.7213227309817425,-0.03013709286670263,-0.10310988958470091,-163.70734553501302,2002-05-24T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,24,2002-05-24 22:16:00,-31.6107725898763,-49.838653183921,22,-49.6554086225608,-32.456180625706,64.06864293450967,-0.18324456136019762,0.8454080358296956,-12.229836540610949,2002-05-24T00:00:00
MAPE-dtsetBirdLife751-depid612-RAATD,2002,5,25,2002-05-25 22:16:00,-30.9317142992916,-49.7766176852023,22,-49.838653183921,-31.6107725898763,49.21506426474539,0.062035498718699955,0.6790582905847025,5.219777940052194,2002-05-25T00:00:00
